15.2489 	WARNING 	User requested fullscreen with size [2560 1440], but screen is actually [1920, 1080]. Using actual size
16.6390 	EXP 	Created text_checkKeyMapComplete = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Courier New', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_checkKeyMapComplete', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1)
16.6455 	EXP 	Created text_getReady = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Courier New', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='text_getReady', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='Get ready.', units='norm', win=Window(...), wrapWidth=1)
16.6512 	EXP 	Created txt_fix = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='txt_fix', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='norm', win=Window(...), wrapWidth=1)
16.6581 	EXP 	Created im_trialFace = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='im_trialFace', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128, units='norm', win=Window(...))
16.6623 	EXP 	Created im_trialFace_mask = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='im_trialFace_mask', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128, units='norm', win=Window(...))
16.6677 	EXP 	Created Im_dot = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Im_dot', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128, units='norm', win=Window(...))
16.6688 	EXP 	Created str_rest = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Courier New', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='str_rest', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=60)
16.6809 	EXP 	Created str_end = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Courier New', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='str_end', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='\ufeff[Researcher: Press SPACE BAR to close]', units='norm', win=Window(...), wrapWidth=30)
16.7161 	EXP 	txt_checkFiles_start: autoDraw = True
18.7082 	EXP 	txt_checkFiles_start: autoDraw = False
18.7082 	EXP 	txt_checkFiles_end: autoDraw = True
19.7583 	DATA 	Keypress: space
19.7599 	EXP 	txt_checkFiles_end: autoDraw = False
19.7599 	EXP 	txt_resFileClashWarn: text = 'Task: FDOT_140222\n\nParticipant ID: 999\nSession: 1 \n\n\nWARNING: Results files for this participant and task version already exist\n\nAll results files have a unique timestamp, but this data will have the same participant and session identifiers as an existing data set.\n\nDo you want to continue with the entered participant & session information? \n\n\n[Researcher: Press Y to CONTINUE, press N to QUIT]'
19.7599 	EXP 	txt_resFileClashWarn: autoDraw = False
19.7599 	EXP 	str_keyInst_pract: text = 'In this task, we will measure the speed with which you are\nable to detect two dots.\n\nThe dots can appear at the top or at the bottom of the\nscreen, like this ":" or like this ".."\n\nYour job is to indicate which orientation the dots are in by\npressing the correspondingly labelled button.\n\nEach trial will begin with a cross (+) in the middle of the\nscreen.  You should focus your attention on that cross.\n\nVery soon after the cross disappears, two faces will flash\nup on the screen, one at the top and one at the bottom. The\ndots will appear after.\n\nAs soon as you see the dots you should indicate which\norientation they are in by pressing the ":" button or the\n".." button as quickly and accurately as you can.\n\nPlease use your index fingers, and keep them on the two\nresponse buttons throughout the task.\n\nYou will be able to respond to the dots faster if you always\nfocus your attention on the cross that begins each trial.\n\nBoth accuracy and speed are important.\n\nPlease inform the researcher if you are ready to continue.\n\n\n[Researcher: Press SPACE BAR to begin key map check]'
19.7599 	EXP 	str_keyInst_pract: autoDraw = True
20.5249 	EXP 	Imported stimControl/keyMap.xlsx as conditions, 2 conditions, 3 params
20.5254 	EXP 	Created sequence: sequential, trialTypes=2, nReps=1, seed=None
20.5256 	EXP 	New trial (rep=0, index=0): {'key_disp': 'A', 'resp_disp': '..', 'key_inp': 'a'}
20.5308 	DATA 	Keypress: space
20.5322 	EXP 	str_keyInst_pract: autoDraw = False
20.5322 	EXP 	txt_checkKeyMap: text = 'Press A for ..\n\n[Press A now]'
20.5322 	EXP 	txt_checkKeyMap: autoDraw = True
22.1817 	EXP 	New trial (rep=0, index=1): {'key_disp': 'K', 'resp_disp': ':', 'key_inp': 'k'}
22.1880 	DATA 	Keypress: a
22.1942 	EXP 	txt_checkKeyMap: autoDraw = False
22.1942 	EXP 	txt_checkKeyMap: text = 'Press K for :\n\n[Press K now]'
22.1942 	EXP 	txt_checkKeyMap: autoDraw = True
23.5776 	DATA 	Keypress: k
23.5839 	EXP 	txt_checkKeyMap: autoDraw = False
23.5839 	EXP 	text_checkKeyMapComplete: autoDraw = True
25.2412 	DATA 	Keypress: space
25.2730 	EXP 	Imported stimControl\chooseTrialOrderFile_ver-1.xlsx as conditions, 9 conditions, 1 params
25.2734 	EXP 	Created sequence: sequential, trialTypes=9, nReps=1, seed=None
25.2736 	EXP 	New trial (rep=0, index=0): {'trialOrderFile': 'stimControl/trialOrder_ver-1_block-pract.xlsx'}
25.2773 	EXP 	text_checkKeyMapComplete: autoDraw = False
25.2773 	EXP 	text_getReady: autoDraw = True
27.2892 	EXP 	Imported stimControl/trialOrder_ver-1_block-pract.xlsx as conditions, 4 conditions, 11 params
27.2895 	EXP 	Created sequence: sequential, trialTypes=4, nReps=1, seed=None
27.2898 	EXP 	New trial (rep=0, index=0): {'im_stimNo': 1, 'im_face_name_top': 'hapHF', 'im_face_name_bottom': 'neutHF', 'im_face_path': 'ImagesToUse/HN6.bmp', 'im_face_mask_path': 'ImagesToUse/HN6.bmp', 'im_dot_path': 'ImagesToUse/UPB.bmp', 'im_emo_top': 'happy', 'im_emo_bottom': 'neutral', 'im_dot_direc': 'vert', 'im_dot_loc': 'bottom', 'key_correct': 'k'}
27.3384 	EXP 	text_getReady: autoDraw = False
27.3384 	EXP 	im_trialFace: size = array([0.43229167, 1.        ])
27.3384 	EXP 	im_trialFace: image = 'ImagesToUse/HN6.bmp'
27.3384 	EXP 	im_trialFace_mask: size = array([0.43229167, 1.        ])
27.3384 	EXP 	im_trialFace_mask: image = 'ImagesToUse/HN6.bmp'
27.3384 	EXP 	Im_dot: size = array([0.43229167, 1.        ])
27.3384 	EXP 	Im_dot: image = 'ImagesToUse/UPB.bmp'
27.3384 	EXP 	txt_fix: autoDraw = True
28.3751 	EXP 	im_trialFace: autoDraw = True
28.3796 	EXP 	txt_fix: autoDraw = False
28.3796 	EXP 	im_trialFace: autoDraw = False
28.3796 	EXP 	im_trialFace_mask: autoDraw = True
28.4174 	EXP 	Im_dot: autoDraw = True
28.4671 	EXP 	im_trialFace_mask: autoDraw = False
29.3261 	EXP 	New trial (rep=0, index=1): {'im_stimNo': 2, 'im_face_name_top': 'neutLK', 'im_face_name_bottom': 'hapLK', 'im_face_path': 'ImagesToUse/NH8.bmp', 'im_face_mask_path': 'ImagesToUse/NH8.bmp', 'im_dot_path': 'ImagesToUse/DOWNT.bmp', 'im_emo_top': 'neutral', 'im_emo_bottom': 'happy', 'im_dot_direc': 'horz', 'im_dot_loc': 'top', 'key_correct': 'a'}
29.3722 	DATA 	Keypress: a
29.3740 	EXP 	txt_fix: autoDraw = False
29.3740 	EXP 	im_trialFace: autoDraw = False
29.3740 	EXP 	im_trialFace_mask: autoDraw = False
29.3740 	EXP 	Im_dot: autoDraw = False
29.3740 	EXP 	im_trialFace: size = array([0.43229167, 1.        ])
29.3740 	EXP 	im_trialFace: image = 'ImagesToUse/NH8.bmp'
29.3740 	EXP 	im_trialFace_mask: size = array([0.43229167, 1.        ])
29.3740 	EXP 	im_trialFace_mask: image = 'ImagesToUse/NH8.bmp'
29.3740 	EXP 	Im_dot: size = array([0.43229167, 1.        ])
29.3740 	EXP 	Im_dot: image = 'ImagesToUse/DOWNT.bmp'
29.3740 	EXP 	txt_fix: autoDraw = True
30.3674 	EXP 	im_trialFace: autoDraw = True
30.3839 	EXP 	txt_fix: autoDraw = False
30.3839 	EXP 	im_trialFace: autoDraw = False
30.3839 	EXP 	im_trialFace_mask: autoDraw = True
30.4674 	EXP 	im_trialFace_mask: autoDraw = False
30.4674 	EXP 	Im_dot: autoDraw = True
31.3739 	EXP 	New trial (rep=0, index=2): {'im_stimNo': 3, 'im_face_name_top': 'fearAM', 'im_face_name_bottom': 'neutAM', 'im_face_path': 'ImagesToUse/FN7.bmp', 'im_face_mask_path': 'ImagesToUse/jumbledmask1.bmp', 'im_dot_path': 'ImagesToUse/DOWNT.bmp', 'im_emo_top': 'fear', 'im_emo_bottom': 'neutral', 'im_dot_direc': 'horz', 'im_dot_loc': 'top', 'key_correct': 'a'}
31.4197 	DATA 	Keypress: k
31.4215 	EXP 	txt_fix: autoDraw = False
31.4215 	EXP 	im_trialFace: autoDraw = False
31.4215 	EXP 	im_trialFace_mask: autoDraw = False
31.4215 	EXP 	Im_dot: autoDraw = False
31.4215 	EXP 	im_trialFace: size = array([0.43229167, 1.        ])
31.4215 	EXP 	im_trialFace: image = 'ImagesToUse/FN7.bmp'
31.4215 	EXP 	im_trialFace_mask: size = array([0.43229167, 1.        ])
31.4215 	EXP 	im_trialFace_mask: image = 'ImagesToUse/jumbledmask1.bmp'
31.4215 	EXP 	Im_dot: size = array([0.43229167, 1.        ])
31.4215 	EXP 	Im_dot: image = 'ImagesToUse/DOWNT.bmp'
31.4215 	EXP 	txt_fix: autoDraw = True
32.4172 	EXP 	im_trialFace: autoDraw = True
32.4336 	EXP 	txt_fix: autoDraw = False
32.4336 	EXP 	im_trialFace: autoDraw = False
32.4336 	EXP 	im_trialFace_mask: autoDraw = True
32.5175 	EXP 	im_trialFace_mask: autoDraw = False
32.5175 	EXP 	Im_dot: autoDraw = True
33.7569 	DATA 	Keypress: k
33.7737 	EXP 	New trial (rep=0, index=3): {'im_stimNo': 4, 'im_face_name_top': 'neutLK', 'im_face_name_bottom': 'neutLK', 'im_face_path': 'ImagesToUse/NN8.bmp', 'im_face_mask_path': 'ImagesToUse/jumbledmask1.bmp', 'im_dot_path': 'ImagesToUse/DOWNB.bmp', 'im_emo_top': 'neutral', 'im_emo_bottom': 'neutral', 'im_dot_direc': 'horz', 'im_dot_loc': 'bottom', 'key_correct': 'a'}
33.8196 	EXP 	txt_fix: autoDraw = False
33.8196 	EXP 	im_trialFace: autoDraw = False
33.8196 	EXP 	im_trialFace_mask: autoDraw = False
33.8196 	EXP 	Im_dot: autoDraw = False
33.8196 	EXP 	im_trialFace: size = array([0.43229167, 1.        ])
33.8196 	EXP 	im_trialFace: image = 'ImagesToUse/NN8.bmp'
33.8196 	EXP 	im_trialFace_mask: size = array([0.43229167, 1.        ])
33.8196 	EXP 	im_trialFace_mask: image = 'ImagesToUse/jumbledmask1.bmp'
33.8196 	EXP 	Im_dot: size = array([0.43229167, 1.        ])
33.8196 	EXP 	Im_dot: image = 'ImagesToUse/DOWNB.bmp'
33.8196 	EXP 	txt_fix: autoDraw = True
34.8173 	EXP 	im_trialFace: autoDraw = True
34.8337 	EXP 	txt_fix: autoDraw = False
34.8337 	EXP 	im_trialFace: autoDraw = False
34.8337 	EXP 	im_trialFace_mask: autoDraw = True
34.9173 	EXP 	im_trialFace_mask: autoDraw = False
34.9173 	EXP 	Im_dot: autoDraw = True
35.7562 	DATA 	Keypress: k
35.7579 	EXP 	txt_fix: autoDraw = False
35.7579 	EXP 	im_trialFace: autoDraw = False
35.7579 	EXP 	im_trialFace_mask: autoDraw = False
35.7579 	EXP 	Im_dot: autoDraw = False
35.7579 	EXP 	str_rest: text = 'End of the practice trials.\n\nYou will now start the main task.\n\nPlease inform the researcher when you are ready to continue.\n\n[Researcher: Press SPACE BAR to continue]'
35.7579 	EXP 	str_rest: autoDraw = True
38.5900 	EXP 	New trial (rep=0, index=1): {'trialOrderFile': 'stimControl/trialOrder_ver-1_block-1.xlsx'}
38.5945 	DATA 	Keypress: space
38.6002 	EXP 	str_rest: autoDraw = False
38.6002 	EXP 	text_getReady: autoDraw = True
40.6138 	EXP 	Imported stimControl/trialOrder_ver-1_block-1.xlsx as conditions, 12 conditions, 11 params
40.6141 	EXP 	Created sequence: sequential, trialTypes=12, nReps=1, seed=None
40.6144 	EXP 	New trial (rep=0, index=0): {'im_stimNo': 1, 'im_face_name_top': 'neutHU', 'im_face_name_bottom': 'neutHU', 'im_face_path': 'ImagesToUse/NN6.bmp', 'im_face_mask_path': 'ImagesToUse/NN6.bmp', 'im_dot_path': 'ImagesToUse/UPB.bmp', 'im_emo_top': 'neutral', 'im_emo_bottom': 'neutral', 'im_dot_direc': 'vert', 'im_dot_loc': 'bottom', 'key_correct': 'k'}
40.6465 	EXP 	text_getReady: autoDraw = False
40.6465 	EXP 	text_getReady: autoDraw = False
40.6465 	EXP 	im_trialFace: size = array([0.43229167, 1.        ])
40.6465 	EXP 	im_trialFace: image = 'ImagesToUse/NN6.bmp'
40.6465 	EXP 	im_trialFace_mask: size = array([0.43229167, 1.        ])
40.6465 	EXP 	im_trialFace_mask: image = 'ImagesToUse/NN6.bmp'
40.6465 	EXP 	Im_dot: size = array([0.43229167, 1.        ])
40.6465 	EXP 	Im_dot: image = 'ImagesToUse/UPB.bmp'
40.6465 	EXP 	txt_fix: autoDraw = True
41.6507 	EXP 	txt_fix: autoDraw = False
41.6507 	EXP 	im_trialFace: autoDraw = True
41.6671 	EXP 	im_trialFace: autoDraw = False
41.6671 	EXP 	im_trialFace_mask: autoDraw = True
41.7505 	EXP 	im_trialFace_mask: autoDraw = False
41.7505 	EXP 	Im_dot: autoDraw = True
42.4421 	EXP 	New trial (rep=0, index=1): {'im_stimNo': 2, 'im_face_name_top': 'neutDT', 'im_face_name_bottom': 'fearDT', 'im_face_path': 'ImagesToUse/NF8.bmp', 'im_face_mask_path': 'ImagesToUse/NF8.bmp', 'im_dot_path': 'ImagesToUse/UPT.bmp', 'im_emo_top': 'neutral', 'im_emo_bottom': 'fear', 'im_dot_direc': 'vert', 'im_dot_loc': 'top', 'key_correct': 'k'}
42.4862 	DATA 	Keypress: k
42.4885 	EXP 	txt_fix: autoDraw = False
42.4885 	EXP 	im_trialFace: autoDraw = False
42.4885 	EXP 	im_trialFace_mask: autoDraw = False
42.4885 	EXP 	Im_dot: autoDraw = False
42.4885 	EXP 	im_trialFace: size = array([0.43229167, 1.        ])
42.4885 	EXP 	im_trialFace: image = 'ImagesToUse/NF8.bmp'
42.4885 	EXP 	im_trialFace_mask: size = array([0.43229167, 1.        ])
42.4885 	EXP 	im_trialFace_mask: image = 'ImagesToUse/NF8.bmp'
42.4885 	EXP 	Im_dot: size = array([0.43125, 1.     ])
42.4885 	EXP 	Im_dot: image = 'ImagesToUse/UPT.bmp'
42.4885 	EXP 	txt_fix: autoDraw = True
43.4837 	EXP 	im_trialFace: autoDraw = True
43.5000 	EXP 	txt_fix: autoDraw = False
43.5000 	EXP 	im_trialFace: autoDraw = False
43.5000 	EXP 	im_trialFace_mask: autoDraw = True
43.5839 	EXP 	im_trialFace_mask: autoDraw = False
43.5839 	EXP 	Im_dot: autoDraw = True
43.9737 	EXP 	New trial (rep=0, index=2): {'im_stimNo': 3, 'im_face_name_top': 'fearSG', 'im_face_name_bottom': 'neutSG', 'im_face_path': 'ImagesToUse/FN1.bmp', 'im_face_mask_path': 'ImagesToUse/FN1.bmp', 'im_dot_path': 'ImagesToUse/DOWNT.bmp', 'im_emo_top': 'fear', 'im_emo_bottom': 'neutral', 'im_dot_direc': 'horz', 'im_dot_loc': 'top', 'key_correct': 'a'}
44.0099 	DATA 	Keypress: a
44.0122 	EXP 	txt_fix: autoDraw = False
44.0122 	EXP 	im_trialFace: autoDraw = False
44.0122 	EXP 	im_trialFace_mask: autoDraw = False
44.0122 	EXP 	Im_dot: autoDraw = False
44.0122 	EXP 	im_trialFace: size = array([0.43229167, 1.        ])
44.0122 	EXP 	im_trialFace: image = 'ImagesToUse/FN1.bmp'
44.0122 	EXP 	im_trialFace_mask: size = array([0.43229167, 1.        ])
44.0122 	EXP 	im_trialFace_mask: image = 'ImagesToUse/FN1.bmp'
44.0122 	EXP 	Im_dot: size = array([0.43229167, 1.        ])
44.0122 	EXP 	Im_dot: image = 'ImagesToUse/DOWNT.bmp'
44.0122 	EXP 	txt_fix: autoDraw = True
45.0003 	EXP 	im_trialFace: autoDraw = True
45.0170 	EXP 	txt_fix: autoDraw = False
45.0170 	EXP 	im_trialFace: autoDraw = False
45.0170 	EXP 	im_trialFace_mask: autoDraw = True
45.1005 	EXP 	im_trialFace_mask: autoDraw = False
45.1005 	EXP 	Im_dot: autoDraw = True
45.6234 	DATA 	Keypress: k
45.6399 	EXP 	New trial (rep=0, index=3): {'im_stimNo': 4, 'im_face_name_top': 'fearJL', 'im_face_name_bottom': 'neutJL', 'im_face_path': 'ImagesToUse/FN2.bmp', 'im_face_mask_path': 'ImagesToUse/FN2.bmp', 'im_dot_path': 'ImagesToUse/DOWNB.bmp', 'im_emo_top': 'fear', 'im_emo_bottom': 'neutral', 'im_dot_direc': 'horz', 'im_dot_loc': 'bottom', 'key_correct': 'a'}
45.6756 	EXP 	txt_fix: autoDraw = False
45.6756 	EXP 	im_trialFace: autoDraw = False
45.6756 	EXP 	im_trialFace_mask: autoDraw = False
45.6756 	EXP 	Im_dot: autoDraw = False
45.6756 	EXP 	im_trialFace: size = array([0.43229167, 1.        ])
45.6756 	EXP 	im_trialFace: image = 'ImagesToUse/FN2.bmp'
45.6756 	EXP 	im_trialFace_mask: size = array([0.43229167, 1.        ])
45.6756 	EXP 	im_trialFace_mask: image = 'ImagesToUse/FN2.bmp'
45.6756 	EXP 	Im_dot: size = array([0.43229167, 1.        ])
45.6756 	EXP 	Im_dot: image = 'ImagesToUse/DOWNB.bmp'
45.6756 	EXP 	txt_fix: autoDraw = True
46.6671 	EXP 	im_trialFace: autoDraw = True
46.6837 	EXP 	txt_fix: autoDraw = False
46.6837 	EXP 	im_trialFace: autoDraw = False
46.6837 	EXP 	im_trialFace_mask: autoDraw = True
46.7546 	DATA 	Keypress: escape
46.7668 	EXP 	im_trialFace_mask: autoDraw = False
46.7668 	EXP 	Im_dot: autoDraw = True
48.2450 	EXP 	window1: mouseVisible = True
