key_disp,resp_disp,key_inp,trialOrderFile,str_name,str_valence,str_block,key_correct,loop_checkKeyMap.thisRepN,loop_checkKeyMap.thisTrialN,loop_checkKeyMap.thisN,loop_checkKeyMap.thisIndex,loop_block.thisRepN,loop_block.thisTrialN,loop_block.thisN,loop_block.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,time_expBegin,txt_checkFiles_start.started,txt_checkFiles_start.stopped,txt_checkFiles_end.started,txt_checkFiles_end.stopped,key_checkFilesCompleteAccept.keys,key_checkFilesCompleteAccept.rt,key_checkFilesCompleteAccept.started,key_checkFilesCompleteAccept.stopped,txt_resFileClashWarn.started,txt_resFileClashWarn.stopped,key_resp_resClash.keys,key_resp_resClash.started,key_resp_resClash.stopped,str_keyInst.started,str_keyInst.stopped,key_startTask.keys,key_startTask.rt,key_startTask.started,key_startTask.stopped,txt_checkKeyMap.started,txt_checkKeyMap.stopped,key_resp_checkKeyMap.keys,key_resp_checkKeyMap.rt,key_resp_checkKeyMap.started,key_resp_checkKeyMap.stopped,text_checkKeyMapComplete.started,text_checkKeyMapComplete.stopped,key_beginTrials.keys,key_beginTrials.rt,key_beginTrials.started,key_beginTrials.stopped,text_getReady.started,text_getReady.stopped,str_fixationcross.started,str_fixationcross.stopped,im_trialWords.started,im_trialWords.stopped,time_trialBegin,key_respTrial.keys,key_respTrial.corr,key_respTrial.rt,key_respTrial.started,key_respTrial.stopped,time_trialEnd,str_rest.started,str_rest.stopped,key_endRest.keys,key_endRest.rt,key_endRest.started,key_endRest.stopped,time_restBegin,time_restEnd,str_end.started,str_end.stopped,key_end.keys,key_end.rt,key_end.started,key_end.stopped,time_expEnd,Study Code,Participant ID,Researcher Name,Task Version Number,Research Visit Number,date,expName,psychopyVersion,frameRate,
,,,stimControl/trialOrder_ver-1_block-1.xlsx,Bisbilhoteiro,negative,1,o,,,,,0,0,0,0,0,5,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.89646180003183,84.39641110005323,84.37930990004679,84.879719700024,52.173803699959535,o,1,0.726005400007125,84.37930990004679,83.89646180003183,56.15486189996591,,,,,,,,,,,,,,,,1,1,1,1,1,2024_Aug_06_1025,ECAT_140222,2021.2.3,60.400333406472676,
,,,stimControl/trialOrder_ver-1_block-1.xlsx,Pessimista,negative,1,o,,,,,0,0,0,0,0,6,6,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.87955450004665,88.37949240003945,88.3628743000445,88.86331250000512,56.15542409999762,o,1,0.39674270001705736,88.3628743000445,87.87955450004665,60.1380842999788,,,,,,,,,,,,,,,,1,1,1,1,1,2024_Aug_06_1025,ECAT_140222,2021.2.3,60.400333406472676,
,,,stimControl/trialOrder_ver-1_block-1.xlsx,Agradecido,positive,1,q,,,,,0,0,0,0,0,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.86306090001017,92.36279360001208,92.34620750002796,92.84634500002721,60.1387248999672,q,1,0.5544973000069149,92.34620750002796,91.86306090001017,64.1206018999801,,,,,,,,,,,,,,,,1,1,1,1,1,2024_Aug_06_1025,ECAT_140222,2021.2.3,60.400333406472676,
,,,stimControl/trialOrder_ver-1_block-1.xlsx,Engenhoso,positive,1,q,,,,,0,0,0,0,0,8,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.84610600001179,96.34624630003236,96.3293793000048,96.82949810003629,64.12105620000511,q,1,0.6986715999664739,96.3293793000048,95.84610600001179,68.10442909999983,,,,,,,,,,,,,,,,1,1,1,1,1,2024_Aug_06_1025,ECAT_140222,2021.2.3,60.400333406472676,
,,,stimControl/trialOrder_ver-1_block-1.xlsx,Insultuoso,negative,1,o,,,,,0,0,0,0,0,9,9,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.83274810004514,100.34623530000681,100.31289930001367,100.812914500013,68.1050213999697,o,1,0.5508828000165522,100.31289930001367,99.83274810004514,72.0873680000077,,,,,,,,,,,,,,,,1,1,1,1,1,2024_Aug_06_1025,ECAT_140222,2021.2.3,60.400333406472676,
,,,stimControl/trialOrder_ver-1_block-1.xlsx,Sem vida,negative,1,o,,,,,0,0,0,0,0,10,10,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.81291180005064,104.31307329999981,104.2958577000536,104.79592880001292,72.087841200002,o,1,0.6614301999798045,104.2958577000536,103.81291180005064,76.07085279998137,,,,,,,,,,,,,,,,1,1,1,1,1,2024_Aug_06_1025,ECAT_140222,2021.2.3,60.400333406472676,
,,,stimControl/trialOrder_ver-1_block-1.xlsx,Insatisfeito,negative,1,o,,,,,0,0,0,0,0,11,11,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.79551450000145,108.29557010001736,108.279388200026,108.77946720004547,76.0714006999624,o,1,0.4894003000226803,108.279388200026,107.79551450000145,80.05481579998741,,,,,,,,,,,,,,,,1,1,1,1,1,2024_Aug_06_1025,ECAT_140222,2021.2.3,60.400333406472676,
,,,stimControl/trialOrder_ver-1_block-1.xlsx,Agradável,positive,1,q,,,,,0,0,0,0,0,12,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.77939490001881,112.2794767000014,112.2626714000362,112.76302700000815,80.05548149999231,q,1,0.5822168000158854,112.2626714000362,111.77939490001881,84.03816749999532,,,,,,,,,,,,,,,,1,1,1,1,1,2024_Aug_06_1025,ECAT_140222,2021.2.3,60.400333406472676,
,,,stimControl/trialOrder_ver-1_block-1.xlsx,Mente fechada,negative,1,o,,,,,0,0,0,0,0,13,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.76291970000602,116.26274550001835,116.24585130001651,116.74614470003871,84.03905379999196,q,0,1.1625500000081956,116.24585130001651,115.76291970000602,88.0200530999573,,,,,,,,,,,,,,,,1,1,1,1,1,2024_Aug_06_1025,ECAT_140222,2021.2.3,60.400333406472676,
,,,stimControl/trialOrder_ver-1_block-1.xlsx,Lúcido,positive,1,q,,,,,0,0,0,0,0,14,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.74594130000332,120.24590190005256,120.23008160002064,120.72938070003875,88.02049969998188,q,1,0.6233716999995522,120.23008160002064,119.74594130000332,92.00385559996357,,,,,,,,,,,,,,,,1,1,1,1,1,2024_Aug_06_1025,ECAT_140222,2021.2.3,60.400333406472676,
,,,stimControl/trialOrder_ver-1_block-1.xlsx,Desonesto,negative,1,o,,,,,0,0,0,0,0,15,15,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.72968650003895,124.22942160000093,124.2125605000183,124.71285510004964,92.00434099999256,o,1,0.6523685999563895,124.2125605000183,123.72968650003895,95.98833139997441,,,,,,,,,,,,,,,,1,1,1,1,1,2024_Aug_06_1025,ECAT_140222,2021.2.3,60.400333406472676,
,,,stimControl/trialOrder_ver-1_block-1.xlsx,Amável,positive,1,q,,,,,0,0,0,0,0,16,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.71289700001944,128.21254790003877,128.1956341000041,128.6951138000004,95.98916959995404,q,1,0.5104207000113092,128.1956341000041,127.71289700001944,99.9707889999845,,,,,,,,,,,,,,,,1,1,1,1,1,2024_Aug_06_1025,ECAT_140222,2021.2.3,60.400333406472676,
,,,stimControl/trialOrder_ver-1_block-1.xlsx,Interessante,positive,1,q,,,,,0,0,0,0,0,17,17,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.69584560004296,132.19595090002986,132.1791354000452,132.67922460002592,99.97138740000082,q,1,0.632241899962537,132.1791354000452,131.69584560004296,103.95380839996506,,,,,,,,,,,,,,,,1,1,1,1,1,2024_Aug_06_1025,ECAT_140222,2021.2.3,60.400333406472676,
,,,stimControl/trialOrder_ver-1_block-1.xlsx,Relaxado,positive,1,q,,,,,0,0,0,0,0,18,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.67917330004275,136.17904310004087,136.1623645000509,136.66267670004163,103.95444149995456,q,1,0.695615499978885,136.1623645000509,135.67917330004275,107.93721839995123,,,,,,,,,,,,,,,,1,1,1,1,1,2024_Aug_06_1025,ECAT_140222,2021.2.3,60.400333406472676,
,,,stimControl/trialOrder_ver-1_block-1.xlsx,Anti-social,negative,1,o,,,,,0,0,0,0,0,19,19,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.66233040002408,140.1619177000248,140.14556370000355,140.6456976000336,107.93790059996536,o,1,0.5437486000009812,140.14556370000355,139.66233040002408,111.92043719999492,,,,,,,,,,,,,,,,1,1,1,1,1,2024_Aug_06_1025,ECAT_140222,2021.2.3,60.400333406472676,
,,,stimControl/trialOrder_ver-1_block-1.xlsx,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.65079540002625,None,space,1.8350486000417732,143.65079540002625,None,111.93440789997112,113.789936999965,,,,,,,,1,1,1,1,1,2024_Aug_06_1025,ECAT_140222,2021.2.3,60.400333406472676,
,,,stimControl/trialOrder_ver-1_block-2.xlsx,Tolerante,positive,2,q,,,,,0,1,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.51230850000866,None,147.5269068000489,148.02893350005616,148.02893350005616,148.52902450005058,115.81038529996295,q,1,0.714003800007049,148.02893350005616,None,119.8040266999742,,,,,,,,,,,,,,,,1,1,1,1,1,2024_Aug_06_1025,ECAT_140222,2021.2.3,60.400333406472676,
,,,stimControl/trialOrder_ver-1_block-2.xlsx,Esbanjador,negative,2,o,,,,,0,1,1,1,0,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.528904900013,152.03139070002362,152.01218260003952,152.5124918000074,119.80476959998487,o,1,0.7925081999856047,152.01218260003952,None,123.78650769998785,,,,,,,,,,,,,,,,1,1,1,1,1,2024_Aug_06_1025,ECAT_140222,2021.2.3,60.400333406472676,
,,,stimControl/trialOrder_ver-1_block-2.xlsx,Equilibrado,positive,2,q,,,,,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.51235170004657,156.01222260005306,155.9952115000342,156.49572400003672,123.78701709996676,q,1,0.6176140999887139,155.9952115000342,155.51235170004657,127.76972260000184,,,,,,,,,,,,,,,,1,1,1,1,1,2024_Aug_06_1025,ECAT_140222,2021.2.3,60.400333406472676,
,,,stimControl/trialOrder_ver-1_block-2.xlsx,Culto,positive,2,q,,,,,0,1,1,1,0,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.4955015000305,159.99561520002317,159.97875480004586,160.47887960000662,127.770286199986,q,1,0.7016882000025362,159.97875480004586,159.4955015000305,131.75354939996032,,,,,,,,,,,,,,,,1,1,1,1,1,2024_Aug_06_1025,ECAT_140222,2021.2.3,60.400333406472676,
,,,stimControl/trialOrder_ver-1_block-2.xlsx,Alegre,positive,2,q,,,,,0,1,1,1,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.47871060000034,163.97873100003926,163.9621781000169,164.4622032000334,131.75421339995228,q,1,0.5329558000084944,163.9621781000169,163.47871060000034,135.73665350000374,,,,,,,,,,,,,,,,1,1,1,1,1,2024_Aug_06_1025,ECAT_140222,2021.2.3,60.400333406472676,
,,,stimControl/trialOrder_ver-1_block-2.xlsx,Realista,positive,2,q,,,,,0,1,1,1,0,5,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.4622754000011,167.96235320001142,167.94541270000627,168.44598060002318,135.73719159996836,q,1,0.5012184999650344,167.94541270000627,167.4622754000011,139.72036489995662,,,,,,,,,,,,,,,,1,1,1,1,1,2024_Aug_06_1025,ECAT_140222,2021.2.3,60.400333406472676,
,,,stimControl/trialOrder_ver-1_block-2.xlsx,Negligente,negative,2,o,,,,,0,1,1,1,0,6,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.44530210003722,171.9453368000104,171.9284283000161,172.42863410001155,139.7209879999864,o,1,0.8076140999910422,171.9284283000161,171.44530210003722,143.70357449998846,,,,,,,,,,,,,,,,1,1,1,1,1,2024_Aug_06_1025,ECAT_140222,2021.2.3,60.400333406472676,
,,,stimControl/trialOrder_ver-1_block-2.xlsx,Feliz,positive,2,q,,,,,0,1,1,1,0,7,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.42863000003854,175.92841360002058,175.91169590002391,176.4119257000275,143.70437900000252,q,1,0.5520897000096738,175.91169590002391,175.42863000003854,147.68661109998357,,,,,,,,,,,,,,,,1,1,1,1,1,2024_Aug_06_1025,ECAT_140222,2021.2.3,60.400333406472676,
,,,stimControl/trialOrder_ver-1_block-2.xlsx,Perspicaz,positive,2,q,,,,,0,1,1,1,0,8,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.41218510002363,179.9121875000419,179.89519740000833,180.39541850000387,147.6871573999524,q,1,0.7153865000000224,179.89519740000833,179.41218510002363,151.66982109996025,,,,,,,,,,,,,,,,1,1,1,1,1,2024_Aug_06_1025,ECAT_140222,2021.2.3,60.400333406472676,
